objid,ra,dec,u,g,r,i,photometric_z,specObjID,redshift,redshift_error,class,spec_z,zmag,u_g,g_r,r_i,i_z,r_mag
1237680272572547378,331.516712438083,19.4454589781842,20.50276,18.27918,17.17197,16.68862,16.2725,5653197956448538624,0.1308901,1.604488e-05,GALAXY,0.1308901,16.2725,2.2235799999999983,1.1072099999999985,0.4833500000000015,0.4161199999999994,17.17197
1237660241923408331,48.0183384302399,1.03260452390482,21.0067,20.31769,19.71511,19.33723,19.19757,1761065009523222528,0.1308945,2.09401e-05,GALAXY,0.1308945,19.19757,0.6890099999999997,0.6025799999999997,0.37787999999999755,0.13966000000000278,19.71511
1237653665795277020,148.896005217417,2.70143269440696,19.8705,18.23228,17.2395,16.78315,16.4932,541726112481306624,0.1308974,2.305664e-05,GALAXY,0.1308974,16.4932,1.6382200000000005,0.9927799999999998,0.4563500000000005,0.2899499999999975,17.2395
1237667729658282368,124.376651927911,10.4215423415256,20.8147,18.91617,17.82051,17.37237,16.99486,2728140481161619456,0.1308998,4.735489e-05,GALAXY,0.1308998,16.99486,1.8985299999999974,1.0956600000000023,0.44813999999999865,0.3775100000000009,17.82051
1237661872937435306,175.285032041656,44.5983674993857,20.24305,18.20667,17.09597,16.61562,16.19848,1539152503378044928,0.1309184,3.478579e-05,GALAXY,0.1309184,16.19848,2.036380000000001,1.1106999999999978,0.4803500000000014,0.41713999999999984,17.09597
1237662200433999979,234.567638266046,9.17840761267951,19.33829,17.60331,16.76051,16.3864,16.10534,1941144412872534016,0.1309197,2.212344e-05,GALAXY,0.1309197,16.10534,1.7349800000000002,0.8428000000000004,0.3741100000000017,0.28105999999999653,16.76051
1237668297134768264,195.688748423808,19.0301531054978,20.06363,17.99975,16.93959,16.50634,16.14602,2945382544205441024,0.1309197,2.818339e-05,GALAXY,0.1309197,16.14602,2.063880000000001,1.0601599999999998,0.43324999999999747,0.36032000000000153,16.93959
1237651495221002483,120.722424079414,45.2863367486439,19.91229,17.97207,16.92258,16.48003,16.13989,494368222007552000,0.130927,2.112946e-05,GALAXY,0.130927,16.13989,1.94022,1.0494899999999987,0.44255000000000067,0.3401399999999981,16.92258
1237648720173400187,217.403920071423,-0.866640606726127,20.585,18.62145,17.61117,17.19217,16.80338,343409119375419392,0.1309334,2.86057e-05,GALAXY,0.1309334,16.80338,1.9635500000000015,1.010279999999998,0.4190000000000005,0.3887900000000002,17.61117
1237674650465730714,180.40687958608,0.0847718637599791,19.5169,17.92997,17.06116,16.61909,16.31691,322116258545821696,0.1309347,1.566523e-05,GALAXY,0.1309347,16.31691,1.5869299999999988,0.8688099999999999,0.4420700000000011,0.3021799999999999,17.06116
1237651737368002666,180.961032173782,3.13503625810605,19.87306,18.02537,16.92595,16.44205,16.05414,582180720626132992,0.1309347,2.719901e-05,GALAXY,0.1309347,16.05414,1.84769,1.0994199999999985,0.483900000000002,0.387909999999998,16.92595
1237658424618516703,139.147910265324,5.98140354798413,19.82094,18.42513,17.50472,17.0629,16.75496,1344328107531724800,0.1309366,4.735988e-05,GALAXY,0.1309366,16.75496,1.3958100000000009,0.9204100000000004,0.4418199999999999,0.30793999999999855,17.50472
1237668272973480173,205.664481124302,19.5394319356308,19.93662,17.90114,16.79968,16.36386,15.99803,2974774134803818496,0.1309619,2.705812e-05,GALAXY,0.1309619,15.99803,2.0354799999999997,1.101460000000003,0.43581999999999965,0.365829999999999,16.79968
1237658803103203414,152.586182387209,51.4688277543929,19.67232,17.99908,17.04034,16.5434,16.18282,1133880482514102272,0.1309653,2.667455e-05,GALAXY,0.1309653,16.18282,1.6732399999999998,0.9587399999999988,0.49694000000000216,0.3605799999999988,17.04034
1237661150846910623,213.043185119219,46.223869034101,19.45665,18.41747,17.81411,17.46752,17.23849,1447937837365225472,0.13097,8.17712e-06,GALAXY,0.13097,17.23849,1.0391799999999982,0.6033600000000021,0.34658999999999907,0.22903000000000162,17.81411
1237651495758463164,121.132103450544,46.6015070793001,19.8764,18.12126,17.16718,16.67673,16.31504,493197517119318016,0.1309701,1.524013e-05,GALAXY,0.1309701,16.31504,1.7551400000000008,0.9540800000000011,0.49044999999999916,0.3616899999999994,17.16718
1237667782847562022,216.338207556705,19.6351492267135,19.15235,17.31799,16.33011,15.88105,15.52535,3123351695887722496,0.1309702,3.245773e-05,GALAXY,0.1309702,15.52535,1.8343599999999967,0.9878800000000005,0.4490600000000011,0.35570000000000057,16.33011
1237654671350169775,159.123339387542,0.957533034249405,19.83924,17.97987,16.96179,16.51232,16.18586,308590065058080768,0.1309713,2.030079e-05,GALAXY,0.1309713,16.18586,1.859370000000002,1.0180799999999977,0.4494700000000016,0.3264599999999973,16.96179
1237666301091578569,48.3069914991582,0.246327278778385,21.97433,20.14668,19.7367,19.66513,19.39088,904255444002826240,0.1309856,9.074666e-06,GALAXY,0.1309856,19.39088,1.8276499999999984,0.4099800000000009,0.07156999999999769,0.2742500000000021,19.7367
1237662200438653627,245.069657753144,7.25946523014139,19.49384,18.33141,17.55307,17.13524,16.87967,1949102953331714048,0.130987,1.942008e-05,GALAXY,0.130987,16.87967,1.162429999999997,0.77834,0.41783000000000214,0.25556999999999874,17.55307
1237671124296794431,133.342611142997,11.2661754037098,19.32619,18.29401,17.80716,17.50137,17.32709,2898223658893862912,0.130991,7.840439e-06,GALAXY,0.130991,17.32709,1.0321800000000003,0.48685000000000045,0.30578999999999823,0.1742800000000031,17.80716
1237653651846857183,28.0534817997694,13.8386645422193,23.59725,22.20006,22.1603,21.86511,22.33231,5243430309178134528,0.1309952,1.644404e-05,GALAXY,0.1309952,22.33231,1.3971899999999984,0.03976000000000113,0.29518999999999807,-0.4671999999999983,22.1603
1237667255067476319,130.23316003656,19.2176673389368,20.67595,18.60444,17.59952,17.15361,16.83496,2563720604406540288,0.131004,2.798886e-05,GALAXY,0.131004,16.83496,2.07151,1.004920000000002,0.4459099999999978,0.31865000000000165,17.59952
1237655691402281253,219.736981319758,-2.87188905714088,20.03759,17.94293,16.81297,16.33743,15.92326,1034718272601221120,0.1310045,2.915438e-05,GALAXY,0.1310045,15.92326,2.094660000000001,1.1299600000000005,0.47553999999999874,0.41417000000000037,16.81297
1237667550340055198,152.540237630297,21.3160236463657,20.46527,18.68246,17.56567,17.05312,16.6229,2661649432705001472,0.1310128,2.739846e-05,GALAXY,0.1310128,16.6229,1.7828100000000013,1.1167899999999982,0.512550000000001,0.4302199999999985,17.56567
1237652900773036173,57.393097584922,-6.06755078233442,18.99157,17.75321,16.97759,16.53367,16.23806,521424180030236672,0.1310191,9.768891e-06,GALAXY,0.1310191,16.23806,1.2383600000000001,0.77562,0.44391999999999854,0.29560999999999993,16.97759
1237657589776318652,148.550882623549,48.2568466600156,19.58064,17.72079,16.67419,16.2304,15.8768,1131561062684977152,0.1310195,2.316197e-05,GALAXY,0.1310195,15.8768,1.859849999999998,1.0466000000000015,0.4437899999999999,0.35360000000000014,16.67419
1237661950791647297,185.461079666577,13.2920518445192,19.89227,18.10886,17.04278,16.54134,16.16711,1817302007791249408,0.1310207,3.503182e-05,GALAXY,0.1310207,16.16711,1.78341,1.0660799999999995,0.5014399999999988,0.37423000000000073,17.04278
1237678617436946703,43.6717889744673,0.697156087524915,20.55872,18.78593,17.71857,17.13873,16.70355,797269936564103168,0.1310219,2.945676e-05,GALAXY,0.1310219,16.70355,1.7727900000000005,1.0673600000000008,0.5798400000000008,0.435179999999999,17.71857
1237651272966275328,144.081084151752,61.4563772724395,19.56334,17.54998,16.47947,16.0138,15.63854,547306134025824256,0.1310232,2.55108e-05,GALAXY,0.1310232,15.63854,2.0133599999999987,1.0705100000000023,0.46566999999999936,0.37525999999999904,16.47947
1237667444578189415,175.873733354262,28.4640851006298,20.44003,18.52971,17.37451,16.90299,16.47666,2500768892251564032,0.1310273,3.058164e-05,GALAXY,0.1310273,16.47666,1.9103199999999987,1.1552000000000007,0.4715200000000017,0.4263300000000001,17.37451
1237651250409701520,126.34383927056,47.1797566501858,20.64999,18.56644,17.45743,16.98188,16.59871,496676646519072768,0.1310299,2.42131e-05,GALAXY,0.1310299,16.59871,2.083549999999999,1.1090100000000014,0.47554999999999836,0.3831699999999998,17.45743
1237661970651414769,191.309115663789,6.77937815361258,19.57737,18.44313,17.78183,17.39976,17.07997,2015412025567504384,0.1310339,1.152783e-05,GALAXY,0.1310339,17.07997,1.1342399999999984,0.6613000000000007,0.3820699999999988,0.31979000000000113,17.78183
1237652936180957659,318.29505216518,-5.90369177595469,20.38386,19.01329,18.13772,17.63651,17.35189,718482230275500032,0.1310365,9.366915e-06,GALAXY,0.1310365,17.35189,1.3705699999999972,0.8755699999999997,0.5012100000000004,0.2846200000000003,18.13772
1237667967494258806,222.657558204008,20.3981040263558,19.59662,18.26461,17.43102,16.99649,16.68121,3141397705708824576,0.1310366,1.8456e-05,GALAXY,0.1310366,16.68121,1.3320100000000004,0.8335900000000009,0.43452999999999875,0.31528000000000134,17.43102
1237652900774281321,60.2021982347656,-5.58670386394081,20.3831,18.16001,17.03927,16.57012,16.17776,522576193338238976,0.1310384,1.885261e-05,GALAXY,0.1310384,16.17776,2.223089999999999,1.1207400000000014,0.46914999999999907,0.39236000000000004,17.03927
1237659325481156778,216.484810717706,55.7750553879882,20.2113,18.29292,17.24572,16.80788,16.4705,1306047235334629376,0.1310476,2.750496e-05,GALAXY,0.1310476,16.4705,1.9183800000000026,1.0472000000000001,0.4378399999999978,0.33737999999999957,17.24572
1237678597539233990,327.08179301117,2.30470976159005,20.36156,18.37491,17.20627,16.6755,16.24257,5794077831022792704,0.1310485,1.716456e-05,GALAXY,0.1310485,16.24257,1.986650000000001,1.16864,0.5307700000000004,0.4329299999999989,17.20627
1237659163348304187,241.509351923119,41.6923534104333,20.27549,18.49893,17.51924,17.08097,16.71532,1503226506350979072,0.131052,2.803712e-05,GALAXY,0.131052,16.71532,1.77656,0.9796900000000015,0.43826999999999927,0.36565000000000225,17.51924
1237665440439795938,188.969849471549,28.7680959145198,19.15289,18.07876,17.5994,17.24406,17.09726,2517613959087941632,0.1310531,7.978231e-06,GALAXY,0.1310531,17.09726,1.0741300000000003,0.4793599999999998,0.3553399999999982,0.14680000000000248,17.5994
1237662307806019894,230.685929465079,33.6343334810749,19.47726,18.29653,17.76401,17.37776,17.21366,1560669671609362432,0.1310547,6.326815e-06,GALAXY,0.1310547,17.21366,1.1807300000000005,0.5325200000000017,0.3862500000000004,0.1640999999999977,17.76401
1237667255085826077,175.064346000915,30.4228534637394,19.55636,17.87677,17.08421,16.6716,16.37343,2499655636778772480,0.1310591,2.206334e-05,GALAXY,0.1310591,16.37343,1.679590000000001,0.7925600000000017,0.41260999999999726,0.2981700000000025,17.08421
1237659329238925377,240.642509444636,43.2661687012033,21.61928,19.86986,19.15113,18.5002,18.51262,6804033966284492800,0.1310643,1.674872e-05,GALAXY,0.1310643,18.51262,1.7494200000000006,0.7187300000000008,0.6509299999999989,-0.012419999999998765,19.15113
1237657222024003695,164.701937322458,56.4183105554304,19.03905,18.0654,17.62574,17.34558,17.20939,1022426831510333440,0.131072,8.468512e-06,GALAXY,0.131072,17.20939,0.9736499999999992,0.43965999999999994,0.28015999999999863,0.1361900000000027,17.62574
1237654880745750892,234.945593955373,3.47208445988398,19.21554,17.6464,16.59974,16.16037,15.781,667826079393671168,0.1310759,2.505077e-05,GALAXY,0.1310759,15.781,1.5691400000000009,1.0466599999999993,0.43937000000000026,0.37936999999999976,16.59974
1237663542611738761,335.930997336129,-0.435454551522824,19.79069,18.72053,18.23753,17.94939,17.77778,1165347407634917376,0.1310778,9.614897e-06,GALAXY,0.1310778,17.77778,1.0701600000000013,0.48300000000000054,0.2881399999999985,0.17161000000000115,18.23753
1237665531187691878,243.075143214353,14.850580959911,19.7848,18.26784,17.36617,16.90977,16.55351,2474784410944169984,0.1310786,1.867863e-05,GALAXY,0.1310786,16.55351,1.516960000000001,0.9016699999999993,0.4563999999999986,0.35626000000000246,17.36617
1237662306186231921,205.592349720334,40.3673181392214,19.38503,18.04538,17.30045,16.85682,16.61174,1550429643834681344,0.1310798,6.889067e-06,GALAXY,0.1310798,16.61174,1.339649999999999,0.7449300000000001,0.4436300000000024,0.24507999999999797,17.30045
1237655107293741160,143.888573186403,51.7646258049286,19.4686,17.5855,16.54162,16.06659,15.71082,864757962055378944,0.1310803,1.98541e-05,GALAXY,0.1310803,15.71082,1.8830999999999989,1.043879999999998,0.4750300000000003,0.3557700000000015,16.54162
1237651753454010638,135.594052187819,1.2824011991161,20.27883,18.04365,16.92531,16.46095,16.07288,528210091002849280,0.1310837,2.37163e-05,GALAXY,0.1310837,16.07288,2.2351799999999997,1.11834,0.4643599999999992,0.388069999999999,16.92531
1237664817678385305,187.39501558591,36.6170925425867,19.50508,17.49411,16.45843,16.02543,15.69098,2255352118623889408,0.1310887,2.263346e-05,GALAXY,0.1310887,15.69098,2.0109700000000004,1.0356799999999993,0.43299999999999983,0.33445000000000036,16.45843
1237667549268869293,158.861684417949,21.8152917772014,19.32316,18.15161,17.48815,17.13301,16.91624,2665017512134993920,0.1310914,1.135619e-05,GALAXY,0.1310914,16.91624,1.1715499999999999,0.6634600000000006,0.35514000000000223,0.21677000000000035,17.48815
1237663788495601845,125.788049408781,59.0013695641298,20.86787,18.61962,17.47286,16.97855,16.57521,2108957659636983808,0.1310964,4.31021e-05,GALAXY,0.1310964,16.57521,2.2482499999999987,1.1467600000000004,0.49431000000000225,0.40334000000000003,17.47286
1237661874020810866,206.257198737004,44.0169856913828,19.36748,17.41838,16.3496,15.90292,15.53229,1514450870635358208,0.1311012,2.877566e-05,GALAXY,0.1311012,15.53229,1.9491000000000014,1.0687800000000003,0.44667999999999886,0.37063000000000024,16.3496
1237662237477961953,211.701501682096,8.86038434760654,20.46593,18.44228,17.34972,16.86959,16.52355,2036802198242879488,0.1311021,5.375189e-05,GALAXY,0.1311021,16.52355,2.02365,1.0925599999999989,0.4801300000000026,0.34603999999999857,17.34972
1237651190822142212,134.365666834397,53.1899562849041,20.708,18.63741,17.57932,17.04454,16.63306,505573895147907072,0.1311077,3.218424e-05,GALAXY,0.1311077,16.63306,2.0705899999999993,1.05809,0.5347799999999978,0.41148000000000096,17.57932
1237674655289639169,215.857918005292,-1.77553060385249,20.11577,18.20237,17.17353,16.73241,16.37349,1032614631828383744,0.1311329,2.639557e-05,GALAXY,0.1311329,16.37349,1.9134000000000029,1.0288399999999989,0.44111999999999796,0.35892000000000124,17.17353
1237667781223907426,184.385690377696,21.3726791759702,20.37593,18.40975,17.31702,16.88944,16.55219,2938742867977332736,0.131134,4.009644e-05,GALAXY,0.131134,16.55219,1.9661800000000014,1.0927299999999995,0.42757999999999896,0.33725000000000094,17.31702
1237662498394931415,237.315522613082,37.1062011611395,19.91453,18.40407,17.61407,17.18333,16.83141,1594442266724820992,0.1311354,1.724962e-05,GALAXY,0.1311354,16.83141,1.5104599999999984,0.7899999999999991,0.4307400000000001,0.3519199999999998,17.61407
1237659119332229313,240.066414420854,38.857708457484,20.57135,18.69033,17.62141,17.18195,16.81812,1187930001157154816,0.1311436,3.335585e-05,GALAXY,0.1311436,16.81812,1.8810199999999995,1.0689199999999985,0.4394600000000004,0.3638300000000001,17.62141
1237654605313605870,132.28799701091,2.95460740838899,18.31616,16.95311,16.03113,15.58265,15.23455,635181032731076608,0.1311455,1.362856e-05,GALAXY,0.1311455,15.23455,1.3630500000000012,0.9219799999999978,0.44848000000000177,0.34809999999999874,16.03113
1237663478722527592,334.809552761379,-0.400125927740019,20.47879,19.71664,19.31396,19.04458,18.99824,1243011138195580928,0.1311475,6.943113e-06,GALAXY,0.1311475,18.99824,0.7621499999999983,0.40268000000000015,0.26938000000000173,0.046340000000000714,19.31396
1237661950791581840,185.337791568546,13.3035092356899,19.85402,18.0123,17.1127,16.75645,16.47403,1817304481692411904,0.1311567,1.889302e-05,GALAXY,0.1311567,16.47403,1.8417199999999987,0.8995999999999995,0.3562499999999993,0.2824200000000019,17.1127
1237660670892966047,158.013499024099,11.7632334670087,20.23555,18.29069,17.20844,16.72264,16.35768,1800451991575488512,0.1311671,3.497083e-05,GALAXY,0.1311671,16.35768,1.9448599999999985,1.082250000000002,0.4858000000000011,0.36495999999999995,17.20844
1237657855535481088,177.669012546661,51.2889962307391,19.48702,18.24834,17.50356,17.06306,16.78609,991955241052170240,0.1311738,1.052637e-05,GALAXY,0.1311738,16.78609,1.2386800000000022,0.7447799999999987,0.4405000000000001,0.2769699999999986,17.50356
1237665128563867785,236.163007462519,23.8534520934365,20.13979,18.1547,17.08222,16.62095,16.2397,2437583534513219584,0.1311766,2.833873e-05,GALAXY,0.1311766,16.2397,1.9850900000000031,1.0724799999999988,0.46126999999999896,0.3812500000000014,17.08222
1237665228381552901,191.485150600896,33.4316271520639,19.15537,17.36918,16.44556,15.98516,15.61742,2237238219731134464,0.1311772,1.769322e-05,GALAXY,0.1311772,15.61742,1.7861900000000013,0.9236199999999997,0.4603999999999999,0.3677400000000013,16.44556
1237662224614424726,213.77711818023,36.0022920436917,20.26021,18.44066,17.52017,17.1449,16.88357,1849901978184869888,0.1311776,2.218204e-05,GALAXY,0.1311776,16.88357,1.8195499999999996,0.9204900000000009,0.37527000000000044,0.26133000000000095,17.52017
1237664879417753765,153.991950507453,33.5912787664872,19.42052,17.45049,16.40736,15.93358,15.53995,2201258620438472704,0.1311811,2.608548e-05,GALAXY,0.1311811,15.53995,1.9700300000000013,1.043129999999998,0.4737800000000014,0.3936299999999999,16.40736
1237664817678057590,186.442046192528,36.6267269353216,20.04458,17.99018,16.93377,16.48182,16.14197,2255319408152963072,0.1311956,2.072888e-05,GALAXY,0.1311956,16.14197,2.054400000000001,1.0564099999999996,0.4519500000000001,0.33984999999999843,16.93377
1237665126929465469,174.402078773502,33.4279746600296,20.13451,17.92243,16.84673,16.38311,16.05598,2362180668680595456,0.1311968,2.747193e-05,GALAXY,0.1311968,16.05598,2.2120800000000003,1.0756999999999977,0.46362000000000236,0.3271299999999968,16.84673
1237652901282840723,355.096076297137,-9.34839956575231,20.04903,18.23648,17.16739,16.71625,16.31906,729679114956466176,0.1311995,3.42628e-05,GALAXY,0.1311995,16.31906,1.812549999999998,1.0690899999999992,0.4511400000000023,0.3971899999999984,17.16739
1237670965930885197,159.739852963352,18.8020671611053,19.97508,18.41348,17.48858,17.05284,16.72359,2919607237435484160,0.1312031,2.456788e-05,GALAXY,0.1312031,16.72359,1.5615999999999985,0.9249000000000009,0.43573999999999913,0.32924999999999827,17.48858
1237671260123300171,129.958029451441,9.25513100290256,19.83362,17.90575,16.91746,16.48783,16.1406,1980579758739580928,0.1312202,2.295863e-05,GALAXY,0.1312202,16.1406,1.9278699999999986,0.9882900000000028,0.4296299999999995,0.3472299999999997,16.91746
1237663784750678164,37.4677695901662,0.608728517582622,20.57779,19.40395,18.82062,18.4749,18.22629,1755407752018028544,0.1312225,8.428899e-06,GALAXY,0.1312225,18.22629,1.173840000000002,0.5833299999999966,0.34572,0.24861000000000288,18.82062
1237662238550851804,209.739744932138,9.85541898318584,19.61773,18.42724,17.8324,17.45921,17.24335,2034613077017651200,0.1312257,7.74543e-06,GALAXY,0.1312257,17.24335,1.1904900000000005,0.5948400000000014,0.373190000000001,0.21585999999999927,17.8324
1237654029253083206,167.530142735257,1.78379492525614,19.82718,18.17712,17.27747,16.8156,16.48033,573123224586446848,0.1312305,2.235376e-05,GALAXY,0.1312305,16.48033,1.6500599999999999,0.8996499999999976,0.4618700000000011,0.3352700000000013,17.27747
1237665127484358801,222.329637370909,28.2686957257943,19.52481,18.15632,17.41054,17.03935,16.75433,2411820882444969984,0.1312317,1.836935e-05,GALAXY,0.1312317,16.75433,1.3684899999999978,0.7457799999999999,0.37119000000000213,0.2850199999999994,17.41054
1237663787413996092,112.961629744229,42.9905668907355,19.43482,18.49674,18.01041,17.56708,17.41119,2099817675478820864,0.1312321,5.934368e-06,GALAXY,0.1312321,17.41119,0.9380799999999994,0.4863299999999988,0.44332999999999956,0.15588999999999942,18.01041
1237661386014196477,258.2426877491,22.8495032621566,20.26637,18.45096,17.33155,16.80959,16.40934,1901814320749111296,0.1312335,2.597485e-05,GALAXY,0.1312335,16.40934,1.81541,1.1194099999999985,0.52196,0.4002499999999998,17.33155
1237655106760474754,156.543770594943,55.5019200896151,20.37496,18.28537,17.17897,16.68259,16.30444,1066295147072874496,0.1312342,3.229462e-05,GALAXY,0.1312342,16.30444,2.089590000000001,1.1064000000000007,0.4963799999999985,0.37815000000000154,17.17897
1237667783883489622,125.618780622503,12.843043587233,19.05521,17.31656,16.49705,16.06287,15.73984,2726971974290008064,0.1312353,2.541655e-05,GALAXY,0.1312353,15.73984,1.7386499999999998,0.8195099999999975,0.43418000000000134,0.32303000000000104,16.49705
1237665098992320805,124.062217008851,19.7480127435018,19.62119,17.99913,17.04527,16.57126,16.24043,2344238286471456768,0.1312362,2.114369e-05,GALAXY,0.1312362,16.24043,1.6220599999999976,0.9538600000000024,0.4740099999999998,0.33082999999999885,17.04527
1237662701874381660,262.020114159708,31.9603236427123,20.81595,18.67746,17.5836,16.99299,16.576,5631966934105083904,0.1312398,2.748107e-05,GALAXY,0.1312398,16.576,2.138490000000001,1.0938599999999994,0.5906100000000016,0.4169899999999984,17.5836
1237655370364616868,198.66960039166,62.052082927196,20.77535,19.39513,18.89713,18.52923,18.31103,7675403259511853056,0.1312409,2.188372e-05,GALAXY,0.1312409,18.31103,1.3802199999999978,0.4980000000000011,0.36790000000000234,0.2181999999999995,18.89713
1237654952670986581,255.360016358454,37.5957347153819,19.51293,18.00621,17.16657,16.77032,16.48322,711570700015527936,0.1312466,1.631005e-05,GALAXY,0.1312466,16.48322,1.5067200000000014,0.8396399999999993,0.39624999999999844,0.28710000000000235,17.16657
1237667172394533063,12.0080312905297,-0.208385486661625,20.27296,18.65733,17.61203,17.19518,16.89939,443692281443149824,0.1312484,1.57467e-05,GALAXY,0.1312484,16.89939,1.6156299999999995,1.045300000000001,0.41685000000000016,0.2957900000000002,17.61203
1237656494567260323,337.643618792327,12.5515313164318,20.35873,18.46468,17.38425,16.91551,16.54449,830985641801050112,0.1312505,2.284812e-05,GALAXY,0.1312505,16.54449,1.89405,1.0804299999999998,0.4687400000000004,0.37102000000000146,17.38425
1237661417142354073,224.52568437184,50.171509197466,19.80292,18.37582,17.52288,17.13881,16.82406,1496441694017579008,0.1312566,3.601667e-05,GALAXY,0.1312566,16.82406,1.4270999999999994,0.8529400000000003,0.38407000000000124,0.3147500000000001,17.52288
1237658424088461607,154.885118982081,6.73193479475468,20.31491,18.57091,17.59793,17.17646,16.88219,1123742161410484224,0.1312587,4.044608e-05,GALAXY,0.1312587,16.88219,1.7439999999999998,0.9729799999999997,0.4214700000000029,0.29426999999999737,17.59793
1237655107293806662,144.206040836307,51.7598091681185,20.54766,18.65105,17.65616,17.20946,16.84441,864762360101890048,0.1312602,3.498188e-05,GALAXY,0.1312602,16.84441,1.896609999999999,0.9948900000000016,0.4466999999999999,0.3650500000000001,17.65616
1237662224083779948,229.388284146973,30.129875496954,19.40992,18.16421,17.58433,17.22545,17.0729,1857809116576114688,0.1312602,1.129445e-05,GALAXY,0.1312602,17.0729,1.245709999999999,0.5798799999999993,0.35888000000000275,0.15254999999999797,17.58433
1237651249883447411,160.56180125209,61.8382211616869,18.67313,17.24755,16.38392,15.95456,15.64972,870355027590408192,0.1312645,2.116184e-05,GALAXY,0.1312645,15.64972,1.42558,0.8636300000000006,0.4293599999999991,0.30484000000000044,16.38392
1237664871360233710,141.207609070817,34.3145446178064,20.691,18.65232,17.59858,17.17553,16.81245,1793667453432129536,0.1312646,3.430007e-05,GALAXY,0.1312646,16.81245,2.0386799999999994,1.0537400000000012,0.4230499999999999,0.36308000000000007,17.59858
1237660024495276150,340.582484317281,-1.2141737825258,20.2263,18.22416,17.07949,16.60487,16.22047,425658370511366144,0.1312691,3.563253e-05,GALAXY,0.1312691,16.22047,2.002139999999997,1.1446700000000014,0.4746200000000016,0.3843999999999994,17.07949
1237662225131175942,155.902890079524,36.372007629953,20.76295,18.67494,17.64608,17.20608,16.9184,2203515917357312000,0.1312728,2.443209e-05,GALAXY,0.1312728,16.9184,2.0880100000000006,1.028859999999998,0.4400000000000013,0.2876800000000017,17.64608
1237657629527179371,177.373268339323,52.2856142278827,20.62432,18.65758,17.67357,17.27264,16.97466,992048149784717312,0.1312786,2.548219e-05,GALAXY,0.1312786,16.97466,1.9667400000000015,0.9840099999999978,0.40093000000000245,0.297979999999999,17.67357
1237654391643767048,126.871572365775,46.5593535488224,21.36883,19.29296,18.26371,17.80971,17.47902,8247428036548644864,0.13128,2.929056e-05,GALAXY,0.13128,17.47902,2.0758699999999983,1.029250000000001,0.4540000000000006,0.3306900000000006,18.26371
1237663237128716829,50.9840871807464,-1.05337175895626,21.48698,20.12523,19.41002,19.07525,18.90077,906434955423279104,0.1312881,1.947629e-05,GALAXY,0.1312881,18.90077,1.3617500000000007,0.715209999999999,0.3347699999999989,0.17447999999999908,19.41002
1237678857938600140,9.06838202377406,11.6145824485902,20.78844,19.1446,17.86672,17.23682,16.75721,6976113310027763712,0.1312899,2.359351e-05,GALAXY,0.1312899,16.75721,1.6438400000000009,1.2778799999999997,0.6298999999999992,0.479610000000001,17.86672
1237654948914593954,241.618843207915,52.4520379590077,19.25555,17.84645,17.01137,16.60247,16.29648,699216312219494400,0.131291,2.845688e-05,GALAXY,0.131291,16.29648,1.4090999999999987,0.8350800000000014,0.40889999999999915,0.3059900000000013,17.01137
1237665567140217010,205.660931401261,24.2753775587875,19.93737,18.015,16.92755,16.44347,16.068,3001778415226349568,0.1312931,2.385941e-05,GALAXY,0.1312931,16.068,1.9223700000000008,1.0874500000000005,0.48407999999999873,0.37546999999999997,16.92755
1237660024495145134,340.315895024796,-1.18022772023139,19.30933,17.15737,15.96881,15.47706,15.07203,1239617490674280448,0.1312945,4.684076e-05,GALAXY,0.1312945,15.07203,2.151959999999999,1.1885600000000007,0.4917499999999997,0.40503,15.96881
1237661873482760288,202.371046005233,44.1267572237779,19.727,17.72548,16.55891,16.04579,15.62448,1513314799876859904,0.1313033,4.903884e-05,GALAXY,0.1313033,15.62448,2.0015199999999993,1.16657,0.5131200000000007,0.4213100000000001,16.55891
1237661151918948489,208.112929808801,48.1601124454951,19.86993,18.48559,17.64405,17.23551,17.00096,1445815780108167168,0.1313079,1.564885e-05,GALAXY,0.1313079,17.00096,1.3843400000000017,0.8415399999999984,0.40853999999999857,0.23455000000000226,17.64405
1237663457778991542,322.916732711676,0.0541216237236719,20.58941,18.57119,17.51525,17.06471,16.69479,1112415263640283136,0.1313095,3.520498e-05,GALAXY,0.1313095,16.69479,2.0182199999999995,1.0559399999999997,0.45054000000000016,0.36992000000000047,17.51525
1237654342253478031,209.716604885836,61.5792935101414,20.55673,18.58135,17.47252,16.99753,16.62201,681230231134038016,0.1313305,3.584223e-05,GALAXY,0.1313305,16.62201,1.9753800000000012,1.108830000000001,0.47498999999999825,0.37552000000000163,17.47252
1237670451058638997,135.289418525434,16.2362999536153,19.67922,17.81702,16.70405,16.2115,15.84008,2738338175003944960,0.1313306,1.635345e-05,GALAXY,0.1313306,15.84008,1.8622000000000014,1.1129700000000007,0.4925499999999978,0.3714200000000005,16.70405
1237657770172416138,148.7113544497,50.9672398977253,20.59869,18.58909,17.56584,17.13006,16.79401,1015589793934895104,0.1313341,2.936014e-05,GALAXY,0.1313341,16.79401,2.0096000000000025,1.0232499999999973,0.43578000000000117,0.3360500000000002,17.56584
1237665442070266136,238.007683702014,19.3720817054646,20.49319,18.35461,17.31206,16.87353,16.50732,2445564070036793344,0.1313369,2.326908e-05,GALAXY,0.1313369,16.50732,2.1385799999999975,1.042550000000002,0.4385300000000001,0.3662099999999988,17.31206
